SEMANA,DÍA EN NÚMERO DE LA SEMANA,DÍA DE LA SEMANA,MES,NOMBRE MEDIO,TIER,CORRESPONSAL 1,CORRESPONSAL 2,ENCABEZADO,TEMA,TEMA 2,PALABRA CLAVE,COYUNTURA,ACTOR OFICIAL 1,ACTOR OFICIAL 2,ACTOR OFICIAL 3,ACTOR NO OFICIAL 1,ACTOR NO OFICIAL 2,ACTOR NO OFICIAL 3,ESTADO DE LA REPÚBLICA,ESTADO DE LA REPÚBLICA  2,TENDENCIA,IMPRESA,PRIMERA PLANA,AÑO
31,4,Jueves,Agosto,Houston Chronicle,3,ND,ND,Five dead and six injured after cartel uses social media to warn of imminent violence,Seguridad,ND,Hechos de violencia,Coyuntura,Sedena,ND,ND,Cárteles Unidos,Cártel del Noreste,Cártel de los Zetas,Tamaulipas,ND,Negativa,NO,NO,2016
31,4,Jueves,Agosto,Bloomberg,Agencia,Patricia Laya,ND,Mexico’s Richest Man Wants a Three-Day Workweek,Económico,Social/Turismo,Empleo,Coyuntura,México,ND,ND,Carlos Slim,Warren Buffett,Ed Whitacre,ND,ND,Informativa,NO,NO,2016
31,4,Jueves,Agosto,Univision,4,ND,ND,La inconformidad de empresarios en México crece y lanzan ultimátum a Peña Nieto,Político,Social/Turismo,Reforma Educativa,Implementación,Miguel Ángel Osorio Chong,Aurelio Nuño,Agustín Tello,CNTE,Coparmex,Concamin,Chiapas,Guerrero,Negativa,NO,NO,2016
31,4,Jueves,Agosto,El Nuevo Herald,2,ND,ND,Latinoamérica y el próximo presidente de Estados Unidos,Político,ND,Elecciones EE.UU.,Coyuntura,Cepal,ND,ND,Donald Trump,ND,ND,ND,ND,Balanceada,NO,NO,2016
31,4,Jueves,Agosto,New York Times,4,ND,ND,How Do Texans Beat the Heat? With Water From Mexico,Económico,ND,Comercio,Coyuntura,ND,ND,ND,Compañía Embotelladora Topo Chico,Liz Lambert,Garret Borns,Nuevo León,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,Bloomberg,Agencia,ND,ND,Massieu: U.S.-Mexico Relationship Goes Beyond Governments,Político,ND,Entrevista Ruiz Massieu,Coyuntura,Claudia Ruiz Massieu,Presidente Peña Nieto,ND,Donald Trump,Hillary Clinton,ND,ND,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,Bloomberg,Agencia,ND,ND,Tropical Storm Earl Weakens as It Moves West Over Belize,Social/Turismo,ND,Huracanes,Coyuntura,Pemex,Centro Nacional de Huracanes,ND,Paul Walker,ND,ND,Campeche,ND,Negativa,NO,NO,2016
31,4,Jueves,Agosto,Wall Street Journal,4,Anthony Richard Harrup,ND,Tropical Storm Earl Weakens After Drenching Belize,Seguridad,ND,Huracanes,Coyuntura,Pemex,CFE,ND,ND,ND,ND,Yucatán,ND,Informativa,NO,NO,2016
31,4,Jueves,Agosto,La Opinión,3,ND,ND,Orgullo Oaxaqueño en la Guelaguetza ORO 2016,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Organización Regional de Oaxaca,Iai Pasos,ND,Oaxaca,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,NBC News,3,ND,ND,Hurricane Earl Weakens to Tropical Storm After Hitting Belize,Social/Turismo,ND,Huracanes,Coyuntura,Centro Nacional de Huracanes,ND,ND,Philip Gray,ND,ND,Quintana Roo,Chiapas,Informativa,NO,NO,2016
31,4,Jueves,Agosto,CNN en Español,4,ND,ND,Cientos de mexicanos varados en el aeropuerto de Madrid,Social/Turismo,ND,Diplomacia,Coyuntura,SRE,Embajada de México en España,Salvador Musalem,Aeroméxico,ND,ND,ND,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,Univision,4,ND,ND,Unos 200 mexicanos llevan atrapados más de dos semanas en el aeropuerto de Madrid,Social/Turismo,ND,Diplomacia,Coyuntura,SRE,ND,ND,Aeroméxico,Organización de Consumidores y Usuarios España,ND,ND,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,CNBC,3,ND,ND,"Ford recalls 830,000 2012-2016 Ford and Lincoln vehicles to fix latches",Económico,ND,Industria Automotriz,Coyuntura,ND,ND,ND,Ford,Lincoln,ND,ND,ND,Informativa,NO,NO,2016
31,4,Jueves,Agosto,Bloomberg,Agencia,Eric Martin,ND,Trump’s Border Wall Idea Dismissed by Mexico’s Foreign Minister,Político,ND,Elecciones EE.UU.,Coyuntura,Presidente Peña Nieto,Claudia Ruiz Massieu,Carlos Manuel Sada,Donald Trump,Hillary Clinton,ND,ND,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,Bloomberg,Agencia,ND,ND,Crude Oil Rises Second Day as Traders Seen Covering Bearish Bets,Social/Turismo,ND,Huracanes,Coyuntura,Centro Nacional de Huracanes,ND,ND,ND,ND,ND,Quintana Roo,Campeche,Informativa,NO,NO,2016
31,4,Jueves,Agosto,Univision,4,ND,ND,El alcalde que presuntamente ordenó matar a 10 personas era investigado por nexos con el narco desde 2011,Seguridad,Político,Corrupción,Michoacán,Juan Carlos Arreygue,José Martín Godoy,SSP Local,Cártel de los Caballeros Templarios,Enrique Plancarte,Melissa Plancarte,Michoacán,ND,Negativa,NO,NO,2016
31,4,Jueves,Agosto,Univision,4,ND,ND,Detienen a presunto responsable del asesinato de un alcalde en Guerrero,Seguridad,Político,Amenazas del Narco,Coyuntura,Xavier Olea,Ambrosio Soto,ND,ND,ND,ND,Guerrero,Michoacán,Balanceada,NO,NO,2016
31,4,Jueves,Agosto,CNN en Español,4,ND,ND,"CNN en Español presenta un documental que sigue los pasos a la captura de ""El Chapo"" Guzmán",Seguridad,ND,Captura Chapo,Coyuntura,DEA,ND,ND,El Chapo,Kate del Castillo,Chris Cuomo,ND,ND,Negativa,NO,NO,2016
31,4,Jueves,Agosto,Houston Chronicle,3,ND,ND,"After 26 years on lam, convicted pot smuggler caught in Mexico",Seguridad,ND,Cooperación,Coyuntura,Departamento de Justica,Corte Federal,ND,Lorena Salazar-Galván,ND,ND,ND,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,Forbes,3,ND,ND,"Carlos Slim's New Learning App Already Has Over 500,000 World Users",Económico,ND,Carlos Slim,Coyuntura,SEP,ND,ND,Carlos Slim,América Móvil,Telcel,Distrito Federal,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,Bloomberg,Agencia,Isabella Cota,ND,Mexican Stock Exchange Tests Traders’ Patience With Outage,Económico,ND,Bolsa,Coyuntura,ND,ND,ND,BMV,Genaro Soto,ND,ND,ND,Negativa,NO,NO,2016
31,4,Jueves,Agosto,Bloomberg,Agencia,Nechoma Nacha Cattan,ND,ICA Surges on Mexico Runway Bid as Trading Resumes After Halt,Económico,ND,Empresas,Coyuntura,ND,ND,ND,ICA SAB,Carlos Slim,Carlos Legaspy,ND,ND,Balanceada,NO,NO,2016
31,4,Jueves,Agosto,Univision,4,ND,ND,El estigma de ser modelo colombiana en México,Seguridad,ND,Violencia contra extranjeros,Coyuntura,Colombia,ND,ND,Me Muevo por Colombia,Stephanie Magón,Lo Político,Distrito Federal,ND,Negativa,NO,NO,2016
31,4,Jueves,Agosto,El Diario de El Paso,1,ND,ND,Analizan embajadores de EU y México comercio y seguridad,Político,ND,Cooperación,Coyuntura,Roberta Jacobson,Carlos Sada,EE.UU.,ND,ND,ND,ND,ND,Positiva,NO,NO,2016
31,4,Jueves,Agosto,La Opinión,3,Gardenia Mendoza Aguilar,ND,Alrededor de 6.7 millones de mexicanos tienen empleo en EEUU,Económico,Social/Turismo,Empleo,Coyuntura,Conapo,EE.UU.,ND,Samuel Schmidt,Rodolfo García,ND,ND,ND,Balanceada,NO,NO,2016
31,5,Viernes,Agosto,Vice News,1,ND,ND,This is already the deadliest year for journalists in Mexico since 2010,Seguridad,ND,Periodistas,Coyuntura,SSP Local,ND,ND,Artículo 19,Salvador Olmos,Ana Ruelas,Veracruz,Oaxaca,Negativa,NO,NO,2016
31,5,Viernes,Agosto,Bloomberg,Agencia,ND,ND,Seven New Unesco World Heritage Sites You Can Actually Visit,Social/Turismo,ND,Medio Ambiente,Coyuntura,México,Egipto,Peter Debrine,Sarah Spagnolo,ND,ND,Colima,ND,Positiva,NO,NO,2016
31,5,Viernes,Agosto,Chicago Tribune,3,ND,ND,Man extradited from Mexico to face murder charge in wife's 2013 killing,Seguridad,ND,Cooperación,Coyuntura,Maria Kuriakos,FBI,ND,César Sanabria,Diana Sanabria,ND,ND,ND,Positiva,NO,NO,2016
31,5,Viernes,Agosto,Univision,4,ND,ND,México reporta el séptimo robo de material radiactivo en menos de tres años,Seguridad,ND,Delitos,Coyuntura,Segob,Protección Civil,Local,ND,ND,ND,Sonora,ND,Negativa,NO,NO,2016
31,5,Viernes,Agosto,Univision,4,ND,ND,Ciclista agredido por #LordAudi en la Ciudad de México no acepta reparación económica del daño,Seguridad,ND,Delitos,Coyuntura,SSP Local,PGJ,ND,Ari Santillán,Rafael Márquez,ND,Distrito Federal,ND,Positiva,NO,NO,2016
31,5,Viernes,Agosto,Univision,4,ND,ND,"Los hijos del presidente de México, entre los lujos y la opacidad",Presidente,ND,Críticas,Coyuntura,Presidente Peña Nieto,Angélica Rivera,Presidente Obama,Sin Embargo,Quién,Hola,ND,ND,Negativa,NO,NO,2016
31,5,Viernes,Agosto,Univision,4,ND,ND,"El gobernador de Veracruz, Javier Duarte, compara a quien será su sucesor con 'El Chapo' Guzmán",Seguridad,Político,Corrupción,Coyuntura,Javier Duarte,Miguel Ángel Yunes,PGR,Reforma,ND,ND,Varios,ND,Negativa,NO,NO,2016
31,6,Sábado,Agosto,CNN,4,ND,ND,"Heavy rains, landslides leave 6 dead in Mexico",Social/Turismo,ND,Huracanes,Coyuntura,Local,Centro Nacional de Huracanes,ND,Dereck Van Dam,ND,ND,Veracruz,ND,Informativa,NO,NO,2016
31,6,Sábado,Agosto,El Nuevo Herald,2,ND,ND,Fiscalía venezolana imputa a cuatro militares por tráfico de cocaína a México,Seguridad,ND,Golpes contra el narco,Coyuntura,Venezuela,Elkin Fuentes,Higmar Vivas,Aeroméxico,Robert Fermín,ND,Distrito Federal,ND,Balanceada,NO,NO,2016
31,6,Sábado,Agosto,Houston Chronicle,3,ND,ND,Feds: 19-month old used to smuggle meth,Seguridad,ND,Cooperación,Coyuntura,Departamento de Seguridad Nacional,Houston,ND,Orlando Ramírez,Cynthia Uresti,ND,Tamaulipas,ND,Balanceada,NO,NO,2016
31,6,Sábado,Agosto,Vice News,1,ND,ND,Este es el porcentaje de mexicanos que creen que el país sí está creciendo,Económico,ND,Situación Económica,Coyuntura,SRE,Cámara de Diputados,Presidente Peña Nieto,El Universal,ND,ND,ND,ND,Negativa,NO,NO,2016
31,6,Sábado,Agosto,Arizona Daily Star,2,ND,ND,Federal officials tout binational cooperation along border,Seguridad,ND,Cooperación,Coyuntura,Enrique Galindo,Gil Kerlikowske,CBP,ND,ND,ND,ND,ND,Positiva,NO,NO,2016
31,31,Domingo,Julio,Vice News,1,ND,ND,Un nuevo caso de prepotencia exhibe a las personas 'influyentes' de México,Social/Turismo,ND,Redes Sociales,Coyuntura,ND,ND,ND,Ari Santillán,Rafael Márquez,Emir Garduño,ND,ND,Balanceada,No,No,2016
31,31,Domingo,Julio,Vice News,1,ND,ND,"Driver tells a cop to ‘call my dad, dude’ in the latest video shaming Mexico’s elite",Social/Turismo,ND,Redes Sociales,Coyuntura,ND,ND,ND,Ari Santillán,Rafael Márquez,Emir Garduño,ND,ND,Balanceada,No,No,2016
31,31,Domingo,Julio,La Opinión,3,ND,ND,México: elecciones pendientes,Político,ND,Elecciones 2018,Coyuntura,PRI,PAN,Morena,Agustín Basave,Manlio Fabio Beltrones,ND,Varios,ND,Informativa,NO,NO,2016
31,31,Domingo,Julio,San Diego Union Tribune,2,ND,ND,Tijuana prepares for new Bus Rapid Transit system,Económico,ND,Infraestructura,Coyuntura,Jorge Astiazarán,Alonso López,ND,Gilberto Leyva,Cámara de Comercio de Tijuana,Transportes Calafia,Baja California,ND,Positiva,NO,NO,2016
31,31,Domingo,Julio,Huffington Post,3,ND,ND,"Retire To This Caribbean Paradise For Only $3,000 A Month",Social/Turismo,ND,Destinos,Coyuntura,Ecuador,ND,ND,Club Rotario,ND,ND,Quintana Roo,ND,Positiva,NO,NO,2016
32,7,Domingo,Agosto,Los Angeles Times,4,ND,ND,Protesters say a massacre took place in this Mexican town. Now it’s become a rallying cry against the government,Político,Social/Turismo,Reforma Educativa,Crisis 2014,Enrique Galindo,Presidente Peña Nieto,ND,Grupo Acción Oaxaca,Patricia Sánchez,Arturo Peimbert,Oaxaca,ND,Negativa,NO,NO,2016
32,7,Domingo,Agosto,USA Today,3,ND,ND,Hurricane Earl death toll in Mexico rises to 39,Social/Turismo,ND,Huracanes,Coyuntura,Luis Felipe Puente,Javier Duarte,Centro Nacional de Huracanes,ND,ND,ND,Veracruz,Puebla,Informativa,NO,NO,2016
32,7,Domingo,Agosto,Wall Street Journal,4,Anthony Richard Harrup,ND,Tropical Storm Javier Forms Off Mexico’s Pacific Coast,Social/Turismo,ND,Huracanes,Coyuntura,Javier Duarte,Centro Nacional de Huracanes,ND,ND,ND,ND,Varios,ND,Informativa,NO,NO,2016
32,7,Domingo,Agosto,El Nuevo Herald,2,ND,ND,Pareja mexicana acusada de usar bebé para ingresar drogas a EEUU,Seguridad,ND,Cooperación,Coyuntura,México,EE.UU.,ND,Orlando Ramírez,Cynthia Uresti,ND,Tamaulipas,ND,Informativa,NO,NO,2016
32,7,Domingo,Agosto,Univision,4,ND,ND,Recuperan el material radiactivo robado en el noroeste de México,Seguridad,ND,Delitos,Coyuntura,Protección Civil,Luis Felipe Puente,Junta de Caminos de Sonora,ND,ND,ND,Sonora,Varios,Positiva,NO,NO,2016
32,7,Domingo,Agosto,El Nuevo Herald,2,ND,ND,Recuperan material radioactivo robado en México,Seguridad,ND,Delitos,Coyuntura,Segob,ND,ND,ND,ND,ND,Sonora,ND,Positiva,NO,NO,2016
32,7,Domingo,Agosto,San Antonio Express News,2,ND,ND,ASU says it still plans to open Mexico campus next year,Social/Turismo,ND,Cooperación,Inversiones,ND,ND,ND,Arizona State University,ASU Campus Querétaro,Tim Hudson,Querétaro,ND,Positiva,NO,NO,2016
32,7,Domingo,Agosto,Fox News,4,ND,ND,Obispos critican Congreso mexicano por no dar respuesta a problema educativo,Político,Seguridad,Reforma Educativa,Implementación,Presidente Peña Nieto,Congreso,Segob,CNTE,Iglesia,Obispos de Chiapas,Chiapas,Varios,Negativa,NO,NO,2016
32,7,Domingo,Agosto,New York Times,4,Azam Ahmed,ND,Landslides in Mexico Kill at Least 39 After Rains From Tropical Storm Earl,Social/Turismo,ND,Huracanes,Coyuntura,Local,Presidente Peña Nieto,EE.UU.,ND,ND,ND,Varios,ND,Informativa,NO,NO,2016
32,7,Domingo,Agosto,Arizona Daily Star,2,ND,ND,Flights from Tucson to Guaymas expected to start in the fall,Económico,ND,Empresas,Coyuntura,Antonio Berumen,ND,ND,Paradise Air,Caljet Elite Airways,Frank Johnson,Sonora,ND,Positiva,NO,NO,2016
32,8,Lunes,Agosto,Univision,4,ND,ND,40 muertos y miles de afectados tras el paso de la tormenta Earl por México,Social/Turismo,ND,Huracanes,Coyuntura,Presidente Peña Nieto,Javier Duarte,Rafel Moreno Valle,ND,ND,ND,Puebla,Veracruz,Balanceada,NO,NO,2016
32,8,Lunes,Agosto,CNN,4,ND,ND,Mexico landslides kill at least 40,Social/Turismo,ND,Huracanes,Coyuntura,Luis Felipe Puente,Javier Duarte,Rafel Moreno Valle,Derek Van Dam,ND,ND,Puebla,Veracruz,Balanceada,NO,NO,2016
32,8,Lunes,Agosto,CNN,4,ND,ND,Mis padres “morirían”: Familias temen el impacto del plan del muro fronterizo de Donald Trump,Político,ND,Elecciones EE.UU.,Coyuntura,Banxico,Jaime León,ND,Martha Mendoza,Artemio Mendoza,Donald Trump,Varios,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,Bloomberg,Agencia,Isabella Cota,ND,More Scrutiny for Mexico’s Bankers Threatens to Crimp Profits,Económico,ND,Banca,Coyuntura,Presidente Peña Nieto,ND,ND,Verónica Chau,Banorte,ND,ND,ND,Positiva,NO,NO,2016
32,8,Lunes,Agosto,Bloomberg,Agencia,ND,ND,Mexico Has Its Own Wine Country—And It’s Amazing,Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,Fernando Pérez,La Lomita,Greg Majors,Baja California,ND,Positiva,NO,NO,2016
32,8,Lunes,Agosto,CNN en español,4,ND,ND,Al menos 40 muertos por deslaves en México,Social/Turismo,ND,Huracanes,Coyuntura,Presidente Peña Nieto,Javier Duarte,Rafael Moreno Valle,ND,ND,ND,Puebla,Veracruz,Negativa,NO,NO,2016
32,8,Lunes,Agosto,CNN en español,4,ND,ND,Tormenta tropical Javier provocará fuertes lluvias en el Pacífico Mexicano,Social/Turismo,ND,Huracanes,Coyuntura,SMN,Protección Civil,ND,ND,ND,ND,Jalisco,Colima,Informativa,NO,NO,2016
32,8,Lunes,Agosto,Daily Beast,3,ND,ND,How to Stop President Trump from Nuking Mexico,Político,ND,Elecciones EE.UU.,Coyuntura,México,Departamento de Defensa,Ted Lieu,Donald Trump,Estado Islámico,Center for American Progress,ND,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,Bloomberg,Agencia,Nechoma Nacha Cattan,ND,New U.S. Citizens Could Help Swing Vote Against Trump,Político,ND,Elecciones EE.UU.,Coyuntura,SER,Secretaria Ruíz Massieu,Donald Trump,George W. Bush,Pew Center,ND,ND,ND,Informativa,NO,NO,2016
32,8,Lunes,Agosto,VICE News,1,ND,ND,El director de Miss World México fue asesinado este fin de semana,Seguridad,ND,Hechos de Violencia,Coyuntura,México,ND,ND,Hugo Castellanos,Melissa Lizárraga,El Chapo,Sinaloa,Sonora,Negativa,NO,NO,2016
32,8,Lunes,Agosto,NPR,3,ND,ND,Storm-Triggered Mudslides Kill Dozens Of People In Mexico Over The Weekend,Social/Turismo,ND,Huracanes,Coyuntura,Javier Duarte,ND,ND,ND,ND,ND,Veracruz,Puebla,Negativa,NO,NO,2016
32,8,Lunes,Agosto,The Atlantic,3,ND,ND,Mexico's Deadly Mudslides,Social/Turismo,ND,Huracanes,Coyuntura,Rafael Moreno Valle,Centro Nacional de Huracanes,ND,ND,ND,ND,Veracruz,Puebla,Negativa,NO,NO,2016
32,8,Lunes,Agosto,La Opinión,3,Gardenia Mendoza Aguilar,ND,Sorprende alumna proxeneta en prepa de Tijuana,Seguridad,ND,Delitos,Coyuntura,Unidad Estatal contra la Trata de Personas,Héctor Orozco,ND,Asociación Unidos contra la Trata,ND,ND,Baja California,ND,Balanceada,NO,NO,2016
32,8,Lunes,Agosto,Univision,4,ND,ND,"Stephanie Magón, la modelo hallada muerta en la Ciudad de México, es sepultada en Colombia",Seguridad,ND,Violencia contra extranjeros,Coyuntura,Local,Colombia,ND,Stephanie Magón,Me muevo por Colombia,Carolina Bedoya,Distrito Federal,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,Arizona Daily Star,2,ND,ND,"New efforts identify border-crosser remains, help those in trouble",Político,Social/Turismo,Migrantes,Coyuntura,Ricardo Pineda,CIAM,CBP,Colibrí Center for Human Rights,Robin Reineke,Kathryn Ferguson,ND,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,CNN en español,4,ND,ND,Sube a 45 la cifra de muertos en México por paso de Earl,Social/Turismo,ND,Huracanes,Coyuntura,Presidente Peña Nieto,Protección Civil,ND,ND,ND,ND,Puebla,Veracruz,Informativa,NO,NO,2016
32,8,Lunes,Agosto,USA Today,3,ND,ND,Tropical Storm Javier heads for Mexico's Baja Peninsula,Social/Turismo,ND,Huracanes,Coyuntura,Diódoro Carrasco,Gabriel Alvarado,Centro Nacional de Huracanes,AP,weather.com,ND,Baja California Sur,Puebla,Informativa,NO,NO,2016
32,8,Lunes,Agosto,Bloomberg,Agencia,Adam Williams,ND,Pemex Has Imported Exactly Zero Barrels of U.S. Crude Oil,Económico,Político,Industria Petrolera,Coyuntura,Roberto Montes,Sener,Departamento de Censos de EE.UU.,John Padilla,IPD Latin America,West Texas Intermediate,ND,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,Univision,4,ND,ND,Empresarios paran labores en Oaxaca y reclaman pérdidas económicas por el conflicto magisterial,Político,Social/Turismo,Reforma Educativa,Implementación,Presidente Peña Nieto,Gabino Cué,Miguel Ángel Osorio Chong,CNTE,CEESP,Isabel García,Oaxaca,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,Vice News,1,ND,ND,Este es el porcentaje de mexicanos que creen que el país sí está creciendo,Económico,ND,Situación Económica,Coyuntura,Centro de Estudios Sociales y Opinión Pública de la Cámara de Diputados,Presidente Peña Nieto,ND,El Universal,ND,ND,ND,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,La Opinión,3,Gardenia Mendoza Aguilar,ND,¿Otra vez El Chapo pelea por Ciudad Juárez?,Seguridad,ND,Captura Chapo,Coyuntura,Jorge Hernández,César Duarte,SCJN,El Chapo,Cártel de Sinaloa,Cártel de Juárez,Chihuahua,ND,Negativa,NO,NO,2016
32,8,Lunes,Agosto,Fox News,4,ND,ND,"EXCLUSIVE: Drug lord 'El Chapo' Guzman is so stressed he's going bald, lawyer says",Seguridad,ND,Captura Chapo,Coyuntura,CIDH,EE.UU.,ND,El Chapo,José Refugio Rodríguez,ND,Chihuahua,ND,Balanceada,NO,NO,2016
32,8,Lunes,Agosto,Univision,4,ND,ND,La tormenta tropical Javier se acerca a Baja California debilitada aunque dejará fuertes lluvias,Social/Turismo,ND,Huracanes,Coyuntura,Centro Nacional de Huracanes,Luis Felipe Puente,ND,ND,ND,ND,Varios,ND,Informativa,NO,NO,2016
32,8,Lunes,Agosto,New York Times,4,ND,ND,Sudden Rainfall Left Little Time to Flee Mudslides in Mexico,Social/Turismo,ND,Huracanes,Coyuntura,Rafael Moreno Valle,Gabriel Alvarado,ND,Teófila Pérez,Guadalupe Calba,ND,Veracruz,Puebla,Informativa,SÍ,SÍ,2016
32,8,Lunes,Agosto,Wall Street Journal,4,Anthony Richard Harrup,ND,Mexican Government Sells $2.76 Billion in Long-Term Bonds,Económico,ND,Bonos,Coyuntura,SHCP,Luis Videgaray,ND,ND,ND,ND,ND,ND,Positiva,NO,NO,2016
32,8,Lunes,Agosto,Dallas Morning News,3,ND,ND,"Trade binds Texas, Mexico economies",Económico,ND,Comercio,Coyuntura,México,EE.UU.,Texas,Donald Trump,ND,ND,ND,ND,Negativa,SÍ,SÍ,2016
32,9,Martes,Agosto,New York Times,4,Azam Ahmed,Elisabeth Charlotte Gray Malkin,Mexico’s Richest Man Confronts a New Foe: The State That Helped Make Him Rich,Económico,ND,Reforma Telecomunicaciones,Implementación,Presidente Peña Nieto,SCJN,IFT,Carlos Slim,Enrique Krauze,Ernesto Piedras,ND,ND,Balanceada,SÍ,SÍ,2016
32,9,Martes,Agosto,La Opinión,3,Gardenia Mendoza Aguilar,ND,Sorprende alumna proxeneta en prepa de Tijuana,Seguridad,ND,Delitos,Coyuntura,PGJ,Local,Héctor Orozco,ND,ND,ND,Baja California,ND,Balanceada,SÍ,SÍ,2016
32,9,Martes,Agosto,Bloomberg,Agencia,ND,ND,"Keeping GM, Ford Going in Canada Is Focus of Union Talks",Económico,ND,Industria Automotriz,Coyuntura,México,Canadá,ND,Jerry Dias,Unifor,ND,ND,ND,Positiva,NO,NO,2016
32,9,Martes,Agosto,Bloomberg,Agencia,Nechoma Nacha Cattan,Eric Martin,"Mexico First Lady Using Businessman’s Miami Home, Guardian Says",Presidente,Político,Casa Blanca,Crisis 2014,Angélica Rivera,Presidente Peña Nieto,ND,Grupo Pierdant,Duncan Wood,The Guardian,ND,ND,Negativa,NO,NO,2016
32,9,Martes,Agosto,Fusion,2,ND,ND,Mexico’s First Lady linked to Florida apartment owned by potential government contractor,Presidente,Político,Casa Blanca,Crisis 2014,Angélica Rivera,Presidente Peña Nieto,ND,The Guardian,Ricardo Pierdant,Grupo Pierdant,ND,ND,Negativa,NO,NO,2016
32,9,Martes,Agosto,Bloomberg,Agencia,ND,ND,Mexico’s Consumer Prices Increased Less Than Expected in July,Económico,ND,Situación Económica,Coyuntura,Banxico,Manuel Sánchez,ND,ND,ND,ND,ND,ND,Negativa,NO,NO,2016
32,9,Martes,Agosto,La Opinión,3,ND,ND,Suman ya 45 muertos en México por remanentes de Earl,Social/Turismo,ND,Huracanes,Coyuntura,Luis Felipe Puente,Yolanda Gutiérrez,Protección Civil,ND,ND,ND,Puebla,Veracruz,Negativa,NO,NO,2016
32,9,Martes,Agosto,Fox News,4,ND,ND,Hurricane Earl leaves 45 dead in Mexico as 'Javier' blows past Baja California,Social/Turismo,ND,Huracanes,Coyuntura,Javier Duarte,Diódoro Carrasco,CNH,ND,ND,ND,Baja California Sur,Veracruz,Negativa,NO,NO,2016
32,9,Martes,Agosto,Univision,4,ND,ND,45 muertos y miles de afectados tras el paso de la tormenta Earl por México,Social/Turismo,ND,Huracanes,Coyuntura,Presidente Peña Nieto,Segob,Rafael Moreno Valle,Mauricio González,ND,ND,Puebla,Veracruz,Negativa,NO,NO,2016
